CS,09,,030100,五股,０９２１０３０１００７２５５０１９９,０９２Ｇ２ＬＢ１３７,,,,,,,
CS,07,,030200,汐止龍安,０７２１０３０２００７２５５０１９９,０７２Ｅ１ＲＡ２０２,,,,,,,
CS,02,,030500,三重天台,０２２１０３０５００７２５５０１９９,０２２Ｈ４ＬＢ３３３,,,,,,,
CS,05,,030600,汐止建成店,０５２１０３０６００７２５５０１９９,０５２Ｇ１ＲＡ８０２,,,,,,,
CS,02,,030700,中和秀朗,０２２１０３０７００７２５５０１９９,０２２Ｆ４ＲＡ２３４,,,,,,,
CS,05,,030800,金山,０５１１０３０８００７２５５０１９９,０５１Ｄ１ＲＡ００４,,,,,,,
CS,10,,031200,永和永安,１０１１０３１２００７２５５０１９９,１０１Ａ２ＲＡ０３４,,,,,,,
CS,10,,031600,新店安康店,１０１１０３１６００７２５５０１９９,１０１Ｂ３ＬＡ５３５,,,,,,,
CS,05,,031900,汐止忠孝,０５１１０３１９００７２５５０１９９,０５１Ｂ２ＲＡ８０４,,,,,,,
CS,03,,032400,三重,０３２１０３２４００７２５５０１９９,０３２Ｆ２ＬＢ３３１,,,,,,,
CS,08,,033100,北縣北新店,０８１１０３３１００７２５５０１９９,０８１Ｂ１ＬＡ５３９,,,,,,,
CS,01,,033300,木新,０１１１０３３３００７２５５０１９９,０１１Ｄ３ＬＡ７３９,,,,,,,
CS,02,,033800,蘆洲民族店,０２２１０３３８００７２５５０１９９,０２２Ｆ１ＬＢ１２７,,,,,,,
CS,09,,033900,北縣永樂,０９１１０３３９００７２５５０１９９,０９１Ｃ４ＬＢ１２９,,,,,,,
CS,11,,034200,三峽安溪,１１１１０３４２００７２５５０１９９,１１１Ｃ２ＲＡ２２２,,,,,,,
CS,06,,034400,中和中安,０６２１０３４４００７２５５０１９９,０６２Ｈ１ＬＡ７２７,,,,,,,
CS,04,,035300,南華店,０４２１０３５３００７２５５０１９９,０４２Ｆ４ＬＡ７２９,,,,,,,
CS,05,,035400,土城金城,０５２１０３５４００７２５５０１９９,０５２Ｅ１ＲＡ８１２,,,,,,,
CS,07,,035500,土城裕民店,０７１１０３５５００７２５５０１９９,０７１Ｂ１ＲＡ４０４,,,,,,,
CS,03,,035600,三重介壽,０３２１０３５６００７２５５０１９９,０３２Ｆ１ＬＢ１１３,,,,,,,
CS,09,,035700,三重中正店,０９２１０３５７００７２５５０１９９,０９２Ｆ３ＬＢ１１１,,,,,,,
CS,02,,036100,三重仁愛店,０２１１０３６１００７２５５０１９９,０２１Ｃ４ＬＢ１１５,,,,,,,
CS,02,,036200,瑞芳中正,０２２１０３６２００７２５５０１９９,０２２Ｈ２ＬＡ７１３,,,,,,,
CS,03,,036300,蘆洲長安店,０３２１０３６３００７２５５０１９９,０３２Ｈ３ＬＢ１３１,,,,,,,
CS,08,,036500,中和光華,０８２１０３６５００７２５５０１９９,０８２Ｆ４ＲＡ２３８,,,,,,,
CS,10,,036700,中和中山,１０２１０３６７００７２５５０１９９,１０２Ｆ１ＬＡ９３７,,,,,,,
CS,09,,037000,三重集美,０９１１０３７０００７２５５０１９９,０９１Ｄ３ＬＢ３２９,,,,,,,
CS,10,,037200,土城中央二店,１０１１０３７２００７２５５０１９９,１０１Ｃ２ＲＡ４０２,,,,,,,
CS,05,,037300,土城廣明,０５１１０３７３００７２５５０１９９,０５１Ｂ１ＲＡ４０６,,,,,,,
CS,03,,037400,三重三和店,０３２１０３７４００７２５５０１９９,０３２Ｇ４ＬＢ１０９,,,,,,,
CS,08,,037500,新店建國店,０８２１０３７５００７２５５０１９９,０８２Ｆ１ＬＡ５３３,,,,,,,
CS,03,,037600,五股工商,０３２１０３７６００７２５５０１９９,０３２Ｅ１ＬＢ１３５,,,,,,,
CS,08,,037800,汐止康寧店,０８１１０３７８００７２５５０１９９,０８１Ｃ４ＲＡ０１６,,,,,,,
CS,03,,037900,三重三和二店,０３２１０３７９００７２５５０１９９,０３２Ｅ３ＬＢ１０７,,,,,,,
CS,04,,038000,樹林佳園,０４２１０３８０００７２５５０１９９,０４２Ｅ３ＲＡ２２８,,,,,,,
CS,10,,038400,大同大龍,１０１１０３８４００７２５５０１９９,１０１Ｃ３ＬＡ９２１,,,,,,,
CS,08,,038700,三峽光明,０８１１０３８７００７２５５０１９９,０８１Ａ２ＲＡ２１８,,,,,,,
CS,10,,039100,永和福和,１０２１０３９１００７２５５０１９９,１０２Ｆ４ＲＡ０２８,,,,,,,
CS,01,,039400,中和景平,０１２１０３９４００７２５５０１９９,０１２Ｆ２ＲＡ２４０,,,,,,,
CS,03,,039500,蘆洲中原,０３１１０３９５００７２５５０１９９,０３１Ｄ３ＬＢ１３９,,,,,,,
CS,07,,039600,新店北宜,０７１１０３９６００７２５５０１９９,０７１Ｂ２ＬＡ５３７,,,,,,,
CS,02,,039800,三重力行,０２１１０３９８００７２５５０１９９,０２１Ｄ３ＬＢ３３７,,,,,,,
CS,06,,039900,中和安平,０６２１０３９９００７２５５０１９９,０６２Ｆ２ＬＡ９２９,,,,,,,
CS,08,,041300,南崁二,０８１１０４１３００７２５５０１９９,０８１Ａ３ＬＡ７０７,,,,,,,
CS,07,,041900,龜山文化,０７２１０４１９００７２５５０１９９,０７２Ｆ２ＬＡ５１３,,,,,,,
CS,11,,042000,蘆竹吉林,１１１１０４２０００７２５５０１９９,１１１Ａ３ＬＡ７０３,,,,,,,
CS,07,,043600,林口復興,０７１１０４３６００７２５５０１９９,０７１Ａ１ＬＡ５０３,,,,,,,
CS,10,,043700,蘆竹光明,１０１１０４３７００７２５５０１９９,１０１Ｄ３ＬＡ７０５,,,,,,,
CS,07,,210000,花蓮重慶,０７１１２１００００７２５５０１９９,０７１Ｄ１ＬＡ１０３,,,,,,,
CS,11,,210100,花蓮慶豐,１１１１２１０１００７２５５０１９９,１１１Ｃ３ＬＡ１０７,,,,,,,
CS,06,,210200,花蓮玉里二,０６２１２１０２００７２５５０１９９,０６２Ｈ４ＬＡ３１１,,,,,,,
CS,07,,210300,花蓮林森,０７１１２１０３００７２５５０１９９,０７１Ｂ３ＬＡ１１１,,,,,,,
CS,05,,210400,花蓮玉里,０５２１２１０４００７２５５０１９９,０５２Ｅ３ＬＡ３０３,,,,,,,
CS,04,,210500,花蓮美崙,０４１１２１０５００７２５５０１９９,０４１Ｃ３ＬＡ１１９,,,,,,,
CS,02,,210600,花蓮瑞穗,０２２１２１０６００７２５５０１９９,０２２Ｈ１ＬＡ３０１,,,,,,,
CS,10,,210700,花蓮太昌,１０１１２１０７００７２５５０１９９,１０１Ａ４ＬＡ１０１,,,,,,,
CS,10,,210900,花蓮壽豐,１０１１２１０９００７２５５０１９９,１０１Ｃ４ＬＡ１１５,,,,,,,
CS,11,,211000,花蓮,１１１１２１１０００７２５５０１９９,１１１Ｃ１ＬＡ１０９,,,,,,,
CS,10,,211100,花蓮中正,１０１１２１１１００７２５５０１９９,１０１Ｃ１ＬＡ１０５,,,,,,,
CS,01,,211200,花蓮吉安,０１１１２１１２００７２５５０１９９,０１１Ｃ３ＬＡ１１３,,,,,,,
CS,08,,211300,花蓮鳳林,０８１１２１１３００７２５５０１９９,０８１Ｂ４ＬＡ３１３,,,,,,,
CS,01,,211400,花蓮建國,０１２１２１１４００７２５５０１９９,０１２Ｆ１ＬＡ１１７,,,,,,,
CS,04,,211500,花蓮光復,０４１１２１１５００７２５５０１９９,０４１Ｂ１ＬＡ３０５,,,,,,,
CS,11,,250000,內湖明湖,１１２１２５００００７２５５０１９９,１１２Ｆ１ＬＡ１２７,,,,,,,
CS,03,,250100,松山八德,０３２１２５０１００７２５５０１９９,０３２Ｆ３ＬＢ３５５,,,,,,,
CS,09,,250300,大安正聲,０９２１２５０３００７２５５０１９９,０９２Ｈ１ＬＢ３５７,,,,,,,
